Year,Country,Country (Code),Attribute,Sector (NACE rev. 2),Value
2016,Romania,RO,Number of persons employed,Fishing and Aquaculture,2000
2016,Romania,RO,Number of persons employed,Food,162449
2016,Romania,RO,Number of persons employed,"Food, beverage and tobacco",184198
2016,Romania,RO,Number of persons employed,Forestry,47200
2016,Romania,RO,Number of persons employed,Leather,21173.29751
2016,Romania,RO,Number of persons employed,Liquid biofuels,1305.513171
2016,Romania,RO,Number of persons employed,Paper,14240.25
2016,Romania,RO,Number of persons employed,Rubber and bio-based plastics,2796.760223
2016,Romania,RO,Number of persons employed,Tobacco,1799
2016,Romania,RO,Number of persons employed,Total sectors,8448800
2016,Romania,RO,Number of persons employed,Wood products,54408.85416
2016,Romania,RO,Number of persons employed,Wood products and furniture,105747.4191
2016,Romania,RO,Number of persons employed,Wooden furniture,51338.56494
2016,Slovakia,SK,Number of persons employed,Agriculture,46740
2016,Slovakia,SK,Number of persons employed,Beverage,4909
2016,Slovakia,SK,Number of persons employed,Bio-based chemicals (excluding biofuels),101.889018
2016,Slovakia,SK,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",3379.956591
2016,Slovakia,SK,Number of persons employed,Bio-based electricity,311.7650924
2016,Slovakia,SK,Number of persons employed,Bio-based pharmaceuticals,1389.436624
2016,Slovakia,SK,Number of persons employed,Bio-based textile,1843.609697
2016,Slovakia,SK,Number of persons employed,Bio-based textiles,11610.98812
2016,Slovakia,SK,Number of persons employed,Bio-based wearing apparel,5872.628421
2016,Slovakia,SK,Number of persons employed,Biodiesel,0
2016,Slovakia,SK,Number of persons employed,Bioeconomy,163993.8707
2016,Slovakia,SK,Number of persons employed,Bioethanol,103.3831379
2016,Slovakia,SK,Number of persons employed,Fishing and Aquaculture,230
2016,Slovakia,SK,Number of persons employed,Food,35491
2016,Slovakia,SK,Number of persons employed,"Food, beverage and tobacco",40400
2016,Slovakia,SK,Number of persons employed,Forestry,25540
2016,Slovakia,SK,Number of persons employed,Leather,3894.75
2016,Slovakia,SK,Number of persons employed,Liquid biofuels,103.3831379
2016,Slovakia,SK,Number of persons employed,Paper,4676.75
2016,Slovakia,SK,Number of persons employed,Rubber and bio-based plastics,1888.630948
2016,Slovakia,SK,Number of persons employed,Total sectors,2492100
2016,Slovakia,SK,Number of persons employed,Wood products,21703.75874
2016,Slovakia,SK,Number of persons employed,Wood products and furniture,31001.02772
2016,Slovakia,SK,Number of persons employed,Wooden furniture,9297.268975
2016,Slovenia,SI,Number of persons employed,Agriculture,67130
2016,Slovenia,SI,Number of persons employed,Beverage,1556
2016,Slovenia,SI,Number of persons employed,Bio-based chemicals (excluding biofuels),85.95978537
2016,Slovenia,SI,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",3672.386881
2016,Slovenia,SI,Number of persons employed,Bio-based electricity,53.7168999
2016,Slovenia,SI,Number of persons employed,Bio-based pharmaceuticals,2972.5
2016,Slovenia,SI,Number of persons employed,Bio-based textile,1237.937513
2016,Slovenia,SI,Number of persons employed,Bio-based textiles,3305.830243
2016,Slovenia,SI,Number of persons employed,Bio-based wearing apparel,950.0177297
2016,Slovenia,SI,Number of persons employed,Bioeconomy,113585.1072
2016,Slovenia,SI,Number of persons employed,Bioethanol,0
2016,Slovenia,SI,Number of persons employed,Fishing and Aquaculture,240
2016,Slovenia,SI,Number of persons employed,Food,15379
2016,Slovenia,SI,Number of persons employed,"Food, beverage and tobacco",16935
2016,Slovenia,SI,Number of persons employed,Forestry,6850
2016,Slovenia,SI,Number of persons employed,Leather,1117.875
2016,Slovenia,SI,Number of persons employed,Liquid biofuels,0
2016,Slovenia,SI,Number of persons employed,Paper,3418.625
2016,Slovenia,SI,Number of persons employed,Rubber and bio-based plastics,613.9270961
2016,Slovenia,SI,Number of persons employed,Total sectors,915000
2016,Slovenia,SI,Number of persons employed,Wood products,8578.853962
2016,Slovenia,SI,Number of persons employed,Wood products and furniture,11979.54822
2016,Slovenia,SI,Number of persons employed,Wooden furniture,3400.694262
2016,Spain,ES,Number of persons employed,Agriculture,722300
2016,Spain,ES,Number of persons employed,Beverage,50917
2016,Spain,ES,Number of persons employed,Bio-based chemicals (excluding biofuels),8010.730657
2016,Spain,ES,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",35119.04951
2016,Spain,ES,Number of persons employed,Bio-based electricity,389.1269073
2016,Spain,ES,Number of persons employed,Bio-based pharmaceuticals,22433.18524
2016,Spain,ES,Number of persons employed,Bio-based textile,12684.9611
2016,Spain,ES,Number of persons employed,Bio-based textiles,46192.85462
2016,Spain,ES,Number of persons employed,Bio-based wearing apparel,16177.05364
2016,Spain,ES,Number of persons employed,Biodiesel,1201.322563
2016,Spain,ES,Number of persons employed,Bioeconomy,1372345.428
2016,Spain,ES,Number of persons employed,Bioethanol,379.0310297
2016,Spain,ES,Number of persons employed,Fishing and Aquaculture,40700
2016,Spain,ES,Number of persons employed,Food,337820
2016,Spain,ES,Number of persons employed,"Food, beverage and tobacco",390844
2016,Spain,ES,Number of persons employed,Forestry,16700
2016,Spain,ES,Number of persons employed,Leather,17330.83988
2016,Spain,ES,Number of persons employed,Liquid biofuels,1580.353593
2016,Spain,ES,Number of persons employed,Paper,42829.125
2016,Spain,ES,Number of persons employed,Rubber and bio-based plastics,4675.133614
2016,Spain,ES,Number of persons employed,Tobacco,2107
2016,Spain,ES,Number of persons employed,Total sectors,18341500
2016,Spain,ES,Number of persons employed,Wood products,48254.72533
2016,Spain,ES,Number of persons employed,Wood products and furniture,75690.91821
2016,Spain,ES,Number of persons employed,Wooden furniture,27436.19288
2016,Sweden,SE,Number of persons employed,Agriculture,62000
2016,Sweden,SE,Number of persons employed,Beverage,5267
2016,Sweden,SE,Number of persons employed,Bio-based chemicals (excluding biofuels),3446.793224
2016,Sweden,SE,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",11472.11208
2016,Sweden,SE,Number of persons employed,Bio-based electricity,953.0740549
2016,Sweden,SE,Number of persons employed,Bio-based pharmaceuticals,7606.953117
2016,Sweden,SE,Number of persons employed,Bio-based textile,1314.110047
2016,Sweden,SE,Number of persons employed,Bio-based textiles,1762.492555
2016,Sweden,SE,Number of persons employed,Bio-based wearing apparel,248.1325078
2016,Sweden,SE,Number of persons employed,Biodiesel,464.9900373
2016,Sweden,SE,Number of persons employed,Bioeconomy,259784.2789
2016,Sweden,SE,Number of persons employed,Bioethanol,939.0431916
2016,Sweden,SE,Number of persons employed,Fishing and Aquaculture,1000
2016,Sweden,SE,Number of persons employed,Food,57907
2016,Sweden,SE,Number of persons employed,"Food, beverage and tobacco",65400
2016,Sweden,SE,Number of persons employed,Forestry,41000
2016,Sweden,SE,Number of persons employed,Leather,200.25
2016,Sweden,SE,Number of persons employed,Liquid biofuels,1404.033229
2016,Sweden,SE,Number of persons employed,Paper,33938.125
2016,Sweden,SE,Number of persons employed,Rubber and bio-based plastics,418.3657415
2016,Sweden,SE,Number of persons employed,Tobacco,2226
2016,Sweden,SE,Number of persons employed,Total sectors,4909900
2016,Sweden,SE,Number of persons employed,Wood products,33289.59226
2016,Sweden,SE,Number of persons employed,Wood products and furniture,40854.44202
2016,Sweden,SE,Number of persons employed,Wooden furniture,7564.849755
2016,United Kingdom,UK,Number of persons employed,Agriculture,367240
2016,United Kingdom,UK,Number of persons employed,Beverage,98618
2016,United Kingdom,UK,Number of persons employed,Bio-based chemicals (excluding biofuels),8661.952495
2016,United Kingdom,UK,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",34246.87713
2016,United Kingdom,UK,Number of persons employed,Bio-based electricity,2209.465075
2016,United Kingdom,UK,Number of persons employed,Bio-based pharmaceuticals,22001.95104
2016,United Kingdom,UK,Number of persons employed,Bio-based textile,15042.97789
2016,United Kingdom,UK,Number of persons employed,Bio-based textiles,27124.02934
2016,United Kingdom,UK,Number of persons employed,Bio-based wearing apparel,8031.055596
2016,United Kingdom,UK,Number of persons employed,Biodiesel,102.2203871
2016,United Kingdom,UK,Number of persons employed,Bioeconomy,1144066.153
2016,United Kingdom,UK,Number of persons employed,Bioethanol,1159.099338
2016,United Kingdom,UK,Number of persons employed,Fishing and Aquaculture,16040
2016,United Kingdom,UK,Number of persons employed,Food,395744
2016,United Kingdom,UK,Number of persons employed,"Food, beverage and tobacco",494748
2016,United Kingdom,UK,Number of persons employed,Forestry,18970
2016,United Kingdom,UK,Number of persons employed,Leather,4049.995848
2016,United Kingdom,UK,Number of persons employed,Liquid biofuels,1261.319725
2016,United Kingdom,UK,Number of persons employed,Paper,63454.25
2016,United Kingdom,UK,Number of persons employed,Rubber and bio-based plastics,3582.973601
2016,United Kingdom,UK,Number of persons employed,Tobacco,386
2016,United Kingdom,UK,Number of persons employed,Total sectors,31647700
2016,United Kingdom,UK,Number of persons employed,Wood products,79898.17496
2016,United Kingdom,UK,Number of persons employed,Wood products and furniture,118772.2119
2016,United Kingdom,UK,Number of persons employed,Wooden furniture,38874.03693
2017,Austria,AT,Number of persons employed,Agriculture,145100
2017,Austria,AT,Number of persons employed,Beverage,9087
2017,Austria,AT,Number of persons employed,Bio-based chemicals (excluding biofuels),863.8003256
2017,Austria,AT,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",10454.97781
2017,Austria,AT,Number of persons employed,Bio-based electricity,652.8516327
2017,Austria,AT,Number of persons employed,Bio-based pharmaceuticals,9367.549741
2017,Austria,AT,Number of persons employed,Bio-based textile,3051.722783
2017,Austria,AT,Number of persons employed,Bio-based textiles,7131.212642
2017,Austria,AT,Number of persons employed,Bio-based wearing apparel,1297.114858
2017,Austria,AT,Number of persons employed,Biodiesel,1025.88475
2017,Austria,AT,Number of persons employed,Bioeconomy,334095.2187
2017,Austria,AT,Number of persons employed,Bioethanol,0
2017,Austria,AT,Number of persons employed,Fishing and Aquaculture,350
2017,Austria,AT,Number of persons employed,Food,76979
2017,Austria,AT,Number of persons employed,"Food, beverage and tobacco",86066
2017,Austria,AT,Number of persons employed,Forestry,22570
2017,Austria,AT,Number of persons employed,Leather,2782.375
2017,Austria,AT,Number of persons employed,Liquid biofuels,1025.88475
2017,Austria,AT,Number of persons employed,Paper,16987.625
2017,Austria,AT,Number of persons employed,Rubber and bio-based plastics,223.6277435
2017,Austria,AT,Number of persons employed,Total sectors,4260400
2017,Austria,AT,Number of persons employed,Wood products,33268.81307
2017,Austria,AT,Number of persons employed,Wood products and furniture,43756.66682
2017,Austria,AT,Number of persons employed,Wooden furniture,10487.85375
2017,Belgium,BE,Number of persons employed,Agriculture,55900
2017,Belgium,BE,Number of persons employed,Beverage,10606
2017,Belgium,BE,Number of persons employed,Bio-based chemicals (excluding biofuels),2885.949417
2017,Belgium,BE,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",15363.78896
2017,Belgium,BE,Number of persons employed,Bio-based electricity,442.0699638
2017,Belgium,BE,Number of persons employed,Bio-based pharmaceuticals,12325.471
2017,Belgium,BE,Number of persons employed,Bio-based textile,4900.772035
2017,Belgium,BE,Number of persons employed,Bio-based textiles,5913.063895
2017,Belgium,BE,Number of persons employed,Bio-based wearing apparel,941.0418606
2017,Belgium,BE,Number of persons employed,Biodiesel,191.5614818
2017,Belgium,BE,Number of persons employed,Bioeconomy,209643.6812
2017,Belgium,BE,Number of persons employed,Bioethanol,702.0398832
2017,Belgium,BE,Number of persons employed,Fishing and Aquaculture,400
2017,Belgium,BE,Number of persons employed,Food,88917
2017,Belgium,BE,Number of persons employed,"Food, beverage and tobacco",100759
2017,Belgium,BE,Number of persons employed,Forestry,2300
2017,Belgium,BE,Number of persons employed,Leather,71.25
2017,Belgium,BE,Number of persons employed,Liquid biofuels,893.601365
2017,Belgium,BE,Number of persons employed,Paper,10947.875
2017,Belgium,BE,Number of persons employed,Rubber and bio-based plastics,152.3685337
2017,Belgium,BE,Number of persons employed,Tobacco,1236
2017,Belgium,BE,Number of persons employed,Total sectors,4637800
2017,Belgium,BE,Number of persons employed,Wood products,11703.94011
2017,Belgium,BE,Number of persons employed,Wood products and furniture,16724.28203
2017,Belgium,BE,Number of persons employed,Wooden furniture,5020.341918
2017,Bulgaria,BG,Number of persons employed,Agriculture,641910
2017,Bulgaria,BG,Number of persons employed,Beverage,13007
2017,Bulgaria,BG,Number of persons employed,Bio-based chemicals (excluding biofuels),1883.454868
2017,Bulgaria,BG,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",6293.428158
2017,Bulgaria,BG,Number of persons employed,Bio-based electricity,124.2187164
2017,Bulgaria,BG,Number of persons employed,Bio-based pharmaceuticals,4029.51789
